,FID,SHAPE,date,end_,id,latitude,longitude,start,title,total_atte,type,service_area,num_vehicles,av_ratio,dist_to_highway
413,414,"{'x': -13042124.6830764, 'y': 3859705.016876513, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-03-17,18:00:00,50534,32.7313938143,-117.159399402,09:00:00,38th annual st. patricks day festival,27000,festival,13897632.553674169,24961,1.0816874323945356,416.766926106994
414,415,"{'x': -13035510.50172489, 'y': 3861870.083371472, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-03-17,13:00:00,50089,32.7477532,-117.0999832,09:00:00,city heights farmers market (every saturday),600,farmers,7070373.852642028,14797,0.04054875988376022,805.6311110202779
415,416,"{'x': -13042366.27954463, 'y': 3858459.044077485, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-03-17,14:00:00,49987,32.7219778,-117.1615697,08:00:00,the mercato little italys farmers market,1900,farmers,14062039.298476113,20834,0.0911970816933858,70.36371758723122
416,417,"{'x': -13047728.425647622, 'y': 3865710.9871919993, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-03-17,10:00:00,50218,32.776767932,-117.209738678,07:45:00,st. patricks day 10k & 4-mile & 2-mile run/walks,2600,athletic,4095347.2330558556,640,4.0625,113.44495989927404
417,418,"{'x': -13050374.83748323, 'y': 3868971.9123647925, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-03-17,11:00:00,50434,32.801394,-117.2335118,07:30:00,leprechaun run,3100,athletic,13135667.345358737,19931,0.15553660127439667,1686.723454809039
418,419,"{'x': -13038475.852584543, 'y': 3861824.698536065, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-03-15,19:30:00,50037,32.7474103,-117.1266214,15:00:00,north park thursday market,970,farmers,16069486.831794485,32584,0.029769211883132828,402.40919713342504
419,420,"{'x': -13051653.486550327, 'y': 3861258.547653381, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-03-14,20:00:00,50171,32.7431327,-117.2449981,16:00:00,ocean beach certified farmers market (wednesdays),1260,farmers,17576294.415293537,26559,0.047441545238902066,1508.4068125210351
420,421,"{'x': -13042312.189404054, 'y': 3857633.4358812296, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-03-14,14:00:00,49793,32.715738,-117.1610838,11:00:00,curbside bites food truck markets - downtown lunch,330,farmers,4516797.592125815,15931,0.020714330550499028,684.2661748022521
421,422,"{'x': -13048192.564249484, 'y': 3860166.185770594, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-03-13,22:00:00,50425,32.7348786887,-117.213908106,19:00:00,annual persian new year celebration,2550,festival,15962109.840351555,13254,0.1923947487550928,2340.933717508673
422,423,"{'x': -13052720.918015596, 'y': 3868787.072960929, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-03-13,19:00:00,50465,32.7999983,-117.254587,14:00:00,pacific beach tuesday farmers market,860,farmers,8995373.633749794,14633,0.0587712704161826,3384.51232589273
423,424,"{'x': -13046076.791943701, 'y': 3862535.324132546, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-03-11,16:30:00,50344,32.7527792,-117.1949018,09:00:00,old town artisans market,1100,farmers,7582233.092709851,3894,0.2824858757062147,268.2901361474861
424,425,"{'x': -13041067.32580241, 'y': 3861974.5260695233, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-03-11,14:00:00,49911,32.7485423,-117.149901,09:00:00,2018 hillcrest farmers market (sundays),2400,farmers,7415300.031184129,15643,0.1534232564086173,534.8104904228812
425,426,"{'x': -13045568.117530517, 'y': 3890323.927206448, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-03-11,10:30:00,49842,32.9624729,-117.1903323,07:30:00,carmel valley 5k & fun run,4100,athletic,17032785.81800526,8763,0.4678762980714367,672.762932679779
426,427,"{'x': -13048168.245727483, 'y': 3867315.298402211, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-03-11,09:00:00,50452,32.7888843264,-117.213689649,07:00:00,fiesta island time trial series,140,athletic,637803.6870431061,0,inf,614.8577700654914
427,428,"{'x': -13042510.516208852, 'y': 3856792.723943581, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-03-11,13:00:00,49841,32.7093836,-117.1628654,06:15:00,the san diego half marathon & 5k,9100,athletic,2590117.0537574086,9487,0.9592073363550121,1300.1989064217782
428,429,"{'x': -13038765.76193441, 'y': 3861473.034851635, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-03-10,22:00:00,50133,32.7447533,-117.1292257,18:00:00,ray at night (2nd saturday each month),540,farmers,21605954.950456206,43452,0.012427506213753107,757.0502075395566
429,430,"{'x': -13035510.50172489, 'y': 3861870.083371472, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-03-10,13:00:00,50088,32.7477532,-117.0999832,09:00:00,city heights farmers market (every saturday),600,farmers,7070373.852642028,14797,0.04054875988376022,805.6311110202779
430,431,"{'x': -13046076.791943701, 'y': 3862535.324132546, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-03-10,16:30:00,50343,32.7527792,-117.1949018,09:00:00,old town artisans market,1100,farmers,6696390.261357092,3739,0.2941963091735758,268.2901361474861
431,432,"{'x': -13042366.27954463, 'y': 3858459.044077485, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-03-10,14:00:00,49986,32.7219778,-117.1615697,08:00:00,the mercato little italys farmers market,1900,farmers,14062039.298476113,20834,0.0911970816933858,70.36371758723122
432,433,"{'x': -13031455.07824006, 'y': 3913294.6061375453, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-03-10,10:00:00,50217,33.1354356251,-117.063552711,07:30:00,mission hills 5k run/walk,1500,athletic,20017657.308304053,25716,0.05832944470368642,486.47625613563343
433,434,"{'x': -13038475.852584543, 'y': 3861824.698536065, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-03-08,19:30:00,50036,32.7474103,-117.1266214,15:00:00,north park thursday market,970,farmers,16069486.831794485,32584,0.029769211883132828,402.40919713342504
434,435,"{'x': -13051653.486550327, 'y': 3861258.547653381, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-03-07,20:00:00,50170,32.7431327,-117.2449981,16:00:00,ocean beach certified farmers market (wednesdays),1260,farmers,17576294.415293537,26559,0.047441545238902066,1508.4068125210351
435,436,"{'x': -13042312.189404054, 'y': 3857633.4358812296, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-03-07,14:00:00,49792,32.715738,-117.1610838,11:00:00,curbside bites food truck markets - downtown lunch,330,farmers,4516797.592125815,15931,0.020714330550499028,684.2661748022521
436,437,"{'x': -13052720.918015596, 'y': 3868787.072960929, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-03-06,19:00:00,50464,32.7999983,-117.254587,14:00:00,pacific beach tuesday farmers market,860,farmers,8995373.633749794,14633,0.0587712704161826,3384.51232589273
437,438,"{'x': -13041067.32580241, 'y': 3861974.5260695233, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-03-04,14:00:00,49910,32.7485423,-117.149901,09:00:00,2018 hillcrest farmers market (sundays),2400,farmers,7415300.031184129,15643,0.1534232564086173,534.8104904228812
438,439,"{'x': -13046076.791943701, 'y': 3862535.324132546, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-03-04,16:30:00,50342,32.7527792,-117.1949018,09:00:00,old town artisans market,1100,farmers,7582233.092709851,3894,0.2824858757062147,268.2901361474861
439,440,"{'x': -13046627.845687026, 'y': 3863927.580378289, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-03-03,15:00:00,50445,32.763297,-117.199852,10:00:00,sd humane society project wildlife baby shower,550,festival,8906870.586187031,5567,0.09879647925273936,364.6449135368142
440,441,"{'x': -13521405.562975928, 'y': 4660645.154747793, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-03-03,17:00:00,50593,38.5726798,-121.4648528,10:00:00,san diego festival of science and engineering expo,25250,festival,16132253.868216518,18235,1.3846997532218261,689789.3021646554
441,442,"{'x': -13046076.791943701, 'y': 3862535.324132546, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-03-03,16:30:00,50341,32.7527792,-117.1949018,09:00:00,old town artisans market,1100,farmers,6696390.261357092,3739,0.2941963091735758,268.2901361474861
442,443,"{'x': -13035510.50172489, 'y': 3861870.083371472, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-03-03,13:00:00,50087,32.7477532,-117.0999832,09:00:00,city heights farmers market (every saturday),600,farmers,7070373.852642028,14797,0.04054875988376022,805.6311110202779
443,444,"{'x': -13042366.27954463, 'y': 3858459.044077485, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-03-03,14:00:00,49985,32.7219778,-117.1615697,08:00:00,the mercato little italys farmers market,1900,farmers,14062039.298476113,20834,0.0911970816933858,70.36371758723122
444,445,"{'x': -13042125.695861127, 'y': 3859730.30362796, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-03-03,11:00:00,49892,32.7315849,-117.1594085,06:30:00,finish chelseas run,7100,athletic,13553813.795269605,24909,0.28503753663334536,408.5026725808895
445,446,"{'x': -13047672.128264183, 'y': 3868254.6230225987, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-03-03,10:30:00,50605,32.7959777124,-117.20923295,06:30:00,the colorectal cancer alliance undy run/walk,800,athletic,17818115.5203015,13757,0.05815221341862325,4.710023656075473
446,447,"{'x': -13038475.852584543, 'y': 3861824.698536065, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-03-01,19:30:00,50035,32.7474103,-117.1266214,15:00:00,north park thursday market,970,farmers,16069486.831794485,32584,0.029769211883132828,402.40919713342504
447,448,"{'x': -13051653.486550327, 'y': 3861258.547653381, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-02-28,20:00:00,50169,32.7431327,-117.2449981,16:00:00,ocean beach certified farmers market (wednesdays),1260,farmers,17576294.415293537,26559,0.047441545238902066,1508.4068125210351
448,449,"{'x': -13042312.189404054, 'y': 3857633.4358812296, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-02-28,14:00:00,49791,32.715738,-117.1610838,11:00:00,curbside bites food truck markets - downtown lunch,330,farmers,4516797.592125815,15931,0.020714330550499028,684.2661748022521
449,450,"{'x': -13052720.918015596, 'y': 3868787.072960929, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-02-27,19:00:00,50463,32.7999983,-117.254587,14:00:00,pacific beach tuesday farmers market,860,farmers,8995373.633749794,14633,0.0587712704161826,3384.51232589273
450,451,"{'x': -13040965.298706112, 'y': 3859743.301813465, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-02-25,17:00:00,50156,32.7316831239,-117.148984475,12:00:00,tct international art festival (5-day event),110,exhibits,3775929.7641545366,2972,0.0370121130551817,511.23785400035763
451,452,"{'x': -13041067.32580241, 'y': 3861974.5260695233, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-02-25,14:00:00,49909,32.7485423,-117.149901,09:00:00,2018 hillcrest farmers market (sundays),2400,farmers,7415300.031184129,15643,0.1534232564086173,534.8104904228812
452,453,"{'x': -13046076.791943701, 'y': 3862535.324132546, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-02-25,16:30:00,50340,32.7527792,-117.1949018,09:00:00,old town artisans market,1100,farmers,7582233.092709851,3894,0.2824858757062147,268.2901361474861
453,454,"{'x': -13048727.865616942, 'y': 3860269.767910053, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-02-25,20:30:00,50533,32.7356614,-117.2187168,07:30:00,rock church 2018 ministry fair,12500,festival,9194864.987482995,9403,1.329362969265128,2368.228034969556
454,455,"{'x': -13040750.532795513, 'y': 3859628.5406554933, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-02-24,22:00:00,49840,32.7308159,-117.1470552,18:00:00,the san diego winter brew fest,2000,festival,14638510.288093891,26689,0.07493724006144854,688.5281678262318
455,456,"{'x': -13041122.261971118, 'y': 3857496.2723339517, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-02-24,21:00:00,50641,32.7147013,-117.1503945,13:00:00,san diego beer chase,575,athletic,24459385.782420635,39235,0.014655282273480312,246.1213175117824
456,457,"{'x': -13035510.50172489, 'y': 3861870.083371472, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-02-24,13:00:00,50086,32.7477532,-117.0999832,09:00:00,city heights farmers market (every saturday),600,farmers,7070373.852642028,14797,0.04054875988376022,805.6311110202779
457,458,"{'x': -13046076.791943701, 'y': 3862535.324132546, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-02-24,16:30:00,50339,32.7527792,-117.1949018,09:00:00,old town artisans market,1100,farmers,6696390.261357092,3739,0.2941963091735758,268.2901361474861
458,459,"{'x': -13042366.27954463, 'y': 3858459.044077485, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-02-24,14:00:00,49984,32.7219778,-117.1615697,08:00:00,the mercato little italys farmers market,1900,farmers,14062039.298476113,20834,0.0911970816933858,70.36371758723122
459,460,"{'x': -13051653.486550327, 'y': 3861258.547653381, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-02-21,20:00:00,50168,32.7431327,-117.2449981,16:00:00,ocean beach certified farmers market (wednesdays),1260,farmers,17576294.415293537,26559,0.047441545238902066,1508.4068125210351
460,461,"{'x': -13042312.189404054, 'y': 3857633.4358812296, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-02-21,14:00:00,49790,32.715738,-117.1610838,11:00:00,curbside bites food truck markets - downtown lunch,330,farmers,4516797.592125815,15931,0.020714330550499028,684.2661748022521
461,462,"{'x': -13052720.918015596, 'y': 3868787.072960929, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-02-20,19:00:00,50462,32.7999983,-117.254587,14:00:00,pacific beach tuesday farmers market,860,farmers,8995373.633749794,14633,0.0587712704161826,3384.51232589273
462,463,"{'x': -13041067.32580241, 'y': 3861974.5260695233, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-02-18,14:00:00,49908,32.7485423,-117.149901,09:00:00,2018 hillcrest farmers market (sundays),2400,farmers,7415300.031184129,15643,0.1534232564086173,534.8104904228812
463,464,"{'x': -13046076.791943701, 'y': 3862535.324132546, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-02-18,16:30:00,50338,32.7527792,-117.1949018,09:00:00,old town artisans market,1100,farmers,7582233.092709851,3894,0.2824858757062147,268.2901361474861
464,465,"{'x': -13040872.42763793, 'y': 3862447.0644043507, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-02-17,18:00:00,50144,32.7521124,-117.1481502,14:00:00,hillcrest car show,270,festival,17633268.38877812,35684,0.007566416321040242,688.500109858989
465,466,"{'x': -13035510.50172489, 'y': 3861870.083371472, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-02-17,13:00:00,50085,32.7477532,-117.0999832,09:00:00,city heights farmers market (every saturday),600,farmers,7070373.852642028,14797,0.04054875988376022,805.6311110202779
466,467,"{'x': -13046076.791943701, 'y': 3862535.324132546, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-02-17,16:30:00,50337,32.7527792,-117.1949018,09:00:00,old town artisans market,1100,farmers,6696390.261357092,3739,0.2941963091735758,268.2901361474861
467,468,"{'x': -13042366.27954463, 'y': 3858459.044077485, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-02-17,14:00:00,49983,32.7219778,-117.1615697,08:00:00,the mercato little italys farmers market,1900,farmers,14062039.298476113,20834,0.0911970816933858,70.36371758723122
468,469,"{'x': -13047728.425647622, 'y': 3865710.9871919993, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-02-17,12:00:00,50516,32.776767932,-117.209738678,05:00:00,12th annual tritonman 2018,120,athletic,4030921.120490877,633,0.1895734597156398,113.44495989927404
469,470,"{'x': -13039950.490524488, 'y': 3884050.598923884, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-02-16,22:00:00,49960,32.9151774938,-117.139868298,17:00:00,san diego tet festival 2018 (3-day event),6300,festival,28052266.51270532,36820,0.17110266159695817,2186.7523146603157
470,471,"{'x': -13035161.764365591, 'y': 3862141.7952477173, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-02-15,00:30:00,49889,32.7498060608,-117.096850439,23:00:00,chinese new year celebration - year of the dog,500,festival,22671180.997239094,42384,0.01179690449226123,1100.395193661602
471,472,"{'x': -13051653.486550327, 'y': 3861258.547653381, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-02-14,20:00:00,50167,32.7431327,-117.2449981,16:00:00,ocean beach certified farmers market (wednesdays),1260,farmers,17576294.415293537,26559,0.047441545238902066,1508.4068125210351
472,473,"{'x': -13042312.189404054, 'y': 3857633.4358812296, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-02-14,14:00:00,49789,32.715738,-117.1610838,11:00:00,curbside bites food truck markets - downtown lunch,330,farmers,4516797.592125815,15931,0.020714330550499028,684.2661748022521
473,474,"{'x': -13052720.918015596, 'y': 3868787.072960929, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2018-02-13,19:00:00,50461,32.7999983,-117.254587,14:00:00,pacific beach tuesday farmers market,860,farmers,8995373.633749794,14633,0.0587712704161826,3384.51232589273
